date,state,parlimen,dun,sex,age,ethnicity,population
2024-01-01,Terengganu,P.039 Dungun,N.27 Sura,male,overall,overall,18.1
2020-01-01,Terengganu,P.039 Dungun,N.28 Paka,both,overall,overall,57.8
2020-01-01,Terengganu,P.039 Dungun,N.28 Paka,both,overall,citizen,56.7
2020-01-01,Terengganu,P.039 Dungun,N.28 Paka,both,overall,noncitizen,1.0
2020-01-01,Terengganu,P.039 Dungun,N.28 Paka,female,overall,overall,27.3
2020-01-01,Terengganu,P.039 Dungun,N.28 Paka,male,overall,overall,30.5
2021-01-01,Terengganu,P.039 Dungun,N.28 Paka,both,overall,overall,58.9
2021-01-01,Terengganu,P.039 Dungun,N.28 Paka,both,citizen,overall,57.7
2021-01-01,Terengganu,P.039 Dungun,N.28 Paka,both,noncitizen,overall,1.1
2021-01-01,Terengganu,P.039 Dungun,N.28 Paka,female,overall,overall,27.8
2021-01-01,Terengganu,P.039 Dungun,N.28 Paka,male,overall,overall,31.1
2022-01-01,Terengganu,P.039 Dungun,N.28 Paka,both,overall,overall,59.7
2022-01-01,Terengganu,P.039 Dungun,N.28 Paka,both,citizen,overall,58.5
2022-01-01,Terengganu,P.039 Dungun,N.28 Paka,both,noncitizen,overall,1.1
2022-01-01,Terengganu,P.039 Dungun,N.28 Paka,female,overall,overall,28.2
2022-01-01,Terengganu,P.039 Dungun,N.28 Paka,male,overall,overall,31.5
2023-01-01,Terengganu,P.039 Dungun,N.28 Paka,both,overall,overall,60.8
2023-01-01,Terengganu,P.039 Dungun,N.28 Paka,both,citizen,overall,59.5
2023-01-01,Terengganu,P.039 Dungun,N.28 Paka,both,noncitizen,overall,1.4
2023-01-01,Terengganu,P.039 Dungun,N.28 Paka,female,overall,overall,28.7
2023-01-01,Terengganu,P.039 Dungun,N.28 Paka,male,overall,overall,32.2
2024-01-01,Terengganu,P.039 Dungun,N.28 Paka,both,overall,overall,61.9
2024-01-01,Terengganu,P.039 Dungun,N.28 Paka,both,citizen,overall,60.4
2024-01-01,Terengganu,P.039 Dungun,N.28 Paka,both,noncitizen,overall,1.5
2024-01-01,Terengganu,P.039 Dungun,N.28 Paka,female,overall,overall,29.1
2024-01-01,Terengganu,P.039 Dungun,N.28 Paka,male,overall,overall,32.8
2020-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,both,overall,overall,38.0
2020-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,both,overall,citizen,37.4
2020-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,both,overall,noncitizen,0.6
2020-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,female,overall,overall,18.8
2020-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,male,overall,overall,19.2
2021-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,both,overall,overall,38.7
2021-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,both,citizen,overall,38.1
2021-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,both,noncitizen,overall,0.6
2021-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,female,overall,overall,19.1
2021-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,male,overall,overall,19.6
2022-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,both,overall,overall,39.2
2022-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,both,citizen,overall,38.6
2022-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,both,noncitizen,overall,0.6
2022-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,female,overall,overall,19.4
2022-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,male,overall,overall,19.9
2023-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,both,overall,overall,40.0
2023-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,both,citizen,overall,39.2
2023-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,both,noncitizen,overall,0.8
2023-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,female,overall,overall,19.7
2023-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,male,overall,overall,20.3
2024-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,both,overall,overall,40.7
2024-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,both,citizen,overall,39.9
2024-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,both,noncitizen,overall,0.8
2024-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,female,overall,overall,20.0
2024-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,male,overall,overall,20.7
2020-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,both,overall,overall,52.0
2020-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,both,overall,citizen,50.0
2020-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,both,overall,noncitizen,2.0
2020-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,female,overall,overall,23.9
2020-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,male,overall,overall,28.1
2021-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,both,overall,overall,53.0
2021-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,both,citizen,overall,50.7
2021-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,both,noncitizen,overall,2.2
2021-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,female,overall,overall,24.3
2021-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,male,overall,overall,28.7
2022-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,both,overall,overall,53.7
2022-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,both,citizen,overall,51.5
2022-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,both,noncitizen,overall,2.2
2022-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,female,overall,overall,24.6
2022-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,male,overall,overall,29.1
2023-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,both,overall,overall,54.7
2023-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,both,citizen,overall,52.1
2023-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,both,noncitizen,overall,2.6
2023-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,female,overall,overall,25.0
2023-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,male,overall,overall,29.7
2024-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,both,overall,overall,55.7
2024-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,both,citizen,overall,52.7
2024-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,both,noncitizen,overall,3.0
2024-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,female,overall,overall,25.4
2024-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,male,overall,overall,30.3
2020-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,both,overall,overall,50.2
2020-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,both,overall,citizen,49.1
2020-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,both,overall,noncitizen,1.1
2020-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,female,overall,overall,24.3
2020-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,male,overall,overall,25.9
2021-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,both,overall,overall,51.1
2021-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,both,citizen,overall,49.9
2021-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,both,noncitizen,overall,1.2
2021-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,female,overall,overall,24.7
2021-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,male,overall,overall,26.4
2022-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,both,overall,overall,51.8
2022-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,both,citizen,overall,50.6
2022-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,both,noncitizen,overall,1.2
2022-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,female,overall,overall,25.1
2022-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,male,overall,overall,26.7
2023-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,both,overall,overall,52.8
2023-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,both,citizen,overall,51.4
2023-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,both,noncitizen,overall,1.5
2023-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,female,overall,overall,25.5
2023-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,male,overall,overall,27.3
2024-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,both,overall,overall,53.8
2024-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,both,citizen,overall,51.9
2024-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,both,noncitizen,overall,1.8
2024-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,female,overall,overall,25.9
2024-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,male,overall,overall,27.9
2020-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,both,overall,overall,75.4
2020-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,both,overall,citizen,71.7
2020-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,both,overall,noncitizen,3.6
2020-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,female,overall,overall,35.7
2020-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,male,overall,overall,39.7
2021-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,both,overall,overall,76.8
2021-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,both,citizen,overall,72.8
2021-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,both,noncitizen,overall,4.0
2021-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,female,overall,overall,36.3
2021-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,male,overall,overall,40.5
2022-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,both,overall,overall,77.8
2022-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,both,citizen,overall,73.9
2022-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,both,noncitizen,overall,4.0
2022-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,female,overall,overall,36.8
2022-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,male,overall,overall,41.0
2023-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,both,overall,overall,79.4
2023-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,both,citizen,overall,74.7
2023-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,both,noncitizen,overall,4.7
2023-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,female,overall,overall,37.4
2023-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,male,overall,overall,41.9
2024-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,both,overall,overall,80.8
2024-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,both,citizen,overall,75.4
2024-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,both,noncitizen,overall,5.4
2024-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,female,overall,overall,38.0
2024-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,male,overall,overall,42.8
2020-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,both,overall,overall,28.2
2020-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,both,overall,citizen,27.9
2020-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,both,overall,noncitizen,0.3
2020-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,female,overall,overall,14.0
2020-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,male,overall,overall,14.2
2021-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,both,overall,overall,28.2
2021-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,both,citizen,overall,28.0
2021-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,both,noncitizen,overall,0.3
2021-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,female,overall,overall,14.0
2021-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,male,overall,overall,14.2
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,both,overall,overall,28.2
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,both,citizen,overall,28.0
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,both,noncitizen,overall,0.2
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,female,overall,overall,14.0
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,male,overall,overall,14.2
2023-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,both,overall,overall,28.7
2023-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,both,citizen,overall,28.4
2023-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,both,noncitizen,overall,0.3
2023-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,female,overall,overall,14.2
2023-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,male,overall,overall,14.5
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,both,overall,overall,29.2
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,both,citizen,overall,28.8
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,both,noncitizen,overall,0.3
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,female,overall,overall,14.4
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,male,overall,overall,14.7
2020-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,both,overall,overall,25.2
2020-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,both,overall,citizen,23.4
2020-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,both,overall,noncitizen,1.7
2020-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,female,overall,overall,11.7
2020-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,male,overall,overall,13.5
2021-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,both,overall,overall,25.2
2021-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,both,citizen,overall,23.5
2021-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,both,noncitizen,overall,1.6
2021-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,female,overall,overall,11.7
2021-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,male,overall,overall,13.5
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,both,overall,overall,25.2
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,both,citizen,overall,23.6
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,both,noncitizen,overall,1.6
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,female,overall,overall,11.7
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,male,overall,overall,13.5
2023-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,both,overall,overall,25.7
2023-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,both,citizen,overall,23.7
2023-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,both,noncitizen,overall,2.0
2023-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,female,overall,overall,11.9
2023-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,male,overall,overall,13.7
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,both,overall,overall,26.1
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,both,citizen,overall,23.8
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,both,noncitizen,overall,2.3
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,female,overall,overall,12.1
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,male,overall,overall,14.0
2020-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,both,overall,overall,63.6
2020-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,both,overall,citizen,61.1
2020-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,both,overall,noncitizen,2.5
2020-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,female,overall,overall,31.0
2020-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,male,overall,overall,32.6
2021-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,both,overall,overall,63.6
2021-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,both,citizen,overall,61.3
2021-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,both,noncitizen,overall,2.4
2021-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,female,overall,overall,31.0
2021-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,male,overall,overall,32.6
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,both,overall,overall,63.7
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,both,citizen,overall,61.5
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,both,noncitizen,overall,2.2
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,female,overall,overall,31.1
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,male,overall,overall,32.6
2023-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,both,overall,overall,64.8
2023-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,both,citizen,overall,62.2
2023-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,both,noncitizen,overall,2.7
2023-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,female,overall,overall,31.6
2023-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,male,overall,overall,33.2
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,both,overall,overall,65.8
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,both,citizen,overall,62.7
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,both,noncitizen,overall,3.2
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,female,overall,overall,32.1
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,male,overall,overall,33.8
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,both,overall,overall,39.6
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,both,overall,citizen,37.8
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,both,overall,noncitizen,1.8
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,female,overall,overall,19.2
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,male,overall,overall,20.4
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,both,overall,overall,39.6
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,both,citizen,overall,37.9
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,both,noncitizen,overall,1.7
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,female,overall,overall,19.2
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,male,overall,overall,20.4
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,both,overall,overall,39.6
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,both,citizen,overall,38.0
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,both,noncitizen,overall,1.6
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,female,overall,overall,19.2
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,male,overall,overall,20.4
2023-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,both,overall,overall,40.3
2023-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,both,citizen,overall,38.6
2023-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,both,noncitizen,overall,1.7
2023-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,female,overall,overall,19.5
2023-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,male,overall,overall,20.8
2024-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,both,overall,overall,40.9
2024-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,both,citizen,overall,38.8
2024-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,both,noncitizen,overall,2.2
2024-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,female,overall,overall,19.8
2024-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,male,overall,overall,21.1
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,both,overall,overall,37.5
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,both,overall,citizen,37.2
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,both,overall,noncitizen,0.3
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,female,overall,overall,18.6
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,male,overall,overall,18.9
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,both,overall,overall,37.5
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,both,citizen,overall,37.2
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,both,noncitizen,overall,0.3
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,female,overall,overall,18.6
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,male,overall,overall,18.9
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,both,overall,overall,37.5
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,both,citizen,overall,37.2
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,both,noncitizen,overall,0.3
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,female,overall,overall,18.6
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,male,overall,overall,18.9
2023-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,both,overall,overall,38.2
2023-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,both,citizen,overall,37.8
2023-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,both,noncitizen,overall,0.4
2023-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,female,overall,overall,18.9
2023-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,male,overall,overall,19.3
2024-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,both,overall,overall,38.8
2024-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,both,citizen,overall,38.3
2024-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,both,noncitizen,overall,0.5
2024-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,female,overall,overall,19.2
2024-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,male,overall,overall,19.6
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,both,overall,overall,29.8
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,both,overall,citizen,28.7
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,both,overall,noncitizen,1.1
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,female,overall,overall,14.6
2020-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,male,overall,overall,15.2
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,both,overall,overall,29.8
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,both,citizen,overall,28.7
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,both,noncitizen,overall,1.1
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,female,overall,overall,14.6
2021-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,male,overall,overall,15.2
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,both,overall,overall,29.8
