date,state,parlimen,sex,age,ethnicity,population
2024-01-01,Perak,P.066 Batu Gajah,both,overall,overall,141.2
2024-01-01,Perak,P.066 Batu Gajah,female,overall,overall,66.1
2024-01-01,Perak,P.066 Batu Gajah,male,overall,overall,75.2
2020-01-01,Perak,P.067 Kuala Kangsar,both,overall,overall,51.8
2020-01-01,Perak,P.067 Kuala Kangsar,both,overall,citizen,50.7
2020-01-01,Perak,P.067 Kuala Kangsar,both,overall,noncitizen,1.1
2020-01-01,Perak,P.067 Kuala Kangsar,female,overall,overall,26.0
2020-01-01,Perak,P.067 Kuala Kangsar,male,overall,overall,25.8
2021-01-01,Perak,P.067 Kuala Kangsar,both,citizen,overall,51.1
2021-01-01,Perak,P.067 Kuala Kangsar,both,noncitizen,overall,1.1
2021-01-01,Perak,P.067 Kuala Kangsar,both,overall,overall,52.2
2021-01-01,Perak,P.067 Kuala Kangsar,female,overall,overall,26.2
2021-01-01,Perak,P.067 Kuala Kangsar,male,overall,overall,26.0
2022-01-01,Perak,P.067 Kuala Kangsar,both,citizen,overall,51.1
2022-01-01,Perak,P.067 Kuala Kangsar,both,noncitizen,overall,1.1
2022-01-01,Perak,P.067 Kuala Kangsar,both,overall,overall,52.2
2022-01-01,Perak,P.067 Kuala Kangsar,female,overall,overall,26.3
2022-01-01,Perak,P.067 Kuala Kangsar,male,overall,overall,25.9
2023-01-01,Perak,P.067 Kuala Kangsar,both,citizen,overall,51.5
2023-01-01,Perak,P.067 Kuala Kangsar,both,noncitizen,overall,1.1
2023-01-01,Perak,P.067 Kuala Kangsar,both,overall,overall,52.8
2023-01-01,Perak,P.067 Kuala Kangsar,female,overall,overall,26.5
2023-01-01,Perak,P.067 Kuala Kangsar,male,overall,overall,26.3
2024-01-01,Perak,P.067 Kuala Kangsar,both,citizen,overall,51.9
2024-01-01,Perak,P.067 Kuala Kangsar,both,noncitizen,overall,1.3
2024-01-01,Perak,P.067 Kuala Kangsar,both,overall,overall,53.3
2024-01-01,Perak,P.067 Kuala Kangsar,female,overall,overall,26.6
2024-01-01,Perak,P.067 Kuala Kangsar,male,overall,overall,26.7
2020-01-01,Perak,P.068 Beruas,both,overall,overall,119.8
2020-01-01,Perak,P.068 Beruas,both,overall,citizen,111.2
2020-01-01,Perak,P.068 Beruas,both,overall,noncitizen,8.6
2020-01-01,Perak,P.068 Beruas,female,overall,overall,56.0
2020-01-01,Perak,P.068 Beruas,male,overall,overall,63.8
2021-01-01,Perak,P.068 Beruas,both,citizen,overall,112.2
2021-01-01,Perak,P.068 Beruas,both,noncitizen,overall,8.6
2021-01-01,Perak,P.068 Beruas,both,overall,overall,120.6
2021-01-01,Perak,P.068 Beruas,female,overall,overall,56.5
2021-01-01,Perak,P.068 Beruas,male,overall,overall,64.2
2022-01-01,Perak,P.068 Beruas,both,citizen,overall,112.5
2022-01-01,Perak,P.068 Beruas,both,noncitizen,overall,8.1
2022-01-01,Perak,P.068 Beruas,both,overall,overall,120.6
2022-01-01,Perak,P.068 Beruas,female,overall,overall,56.7
2022-01-01,Perak,P.068 Beruas,male,overall,overall,64.0
2023-01-01,Perak,P.068 Beruas,both,citizen,overall,112.8
2023-01-01,Perak,P.068 Beruas,both,noncitizen,overall,9.2
2023-01-01,Perak,P.068 Beruas,both,overall,overall,121.9
2023-01-01,Perak,P.068 Beruas,female,overall,overall,57.0
2023-01-01,Perak,P.068 Beruas,male,overall,overall,64.8
2024-01-01,Perak,P.068 Beruas,both,citizen,overall,112.2
2024-01-01,Perak,P.068 Beruas,both,noncitizen,overall,11.1
2024-01-01,Perak,P.068 Beruas,both,overall,overall,123.2
2024-01-01,Perak,P.068 Beruas,female,overall,overall,57.4
2024-01-01,Perak,P.068 Beruas,male,overall,overall,65.8
2020-01-01,Perak,P.069 Parit,both,overall,overall,61.0
2020-01-01,Perak,P.069 Parit,both,overall,citizen,58.7
2020-01-01,Perak,P.069 Parit,both,overall,noncitizen,2.3
2020-01-01,Perak,P.069 Parit,female,overall,overall,29.6
2020-01-01,Perak,P.069 Parit,male,overall,overall,31.4
2021-01-01,Perak,P.069 Parit,both,citizen,overall,59.2
2021-01-01,Perak,P.069 Parit,both,noncitizen,overall,2.3
2021-01-01,Perak,P.069 Parit,both,overall,overall,61.5
2021-01-01,Perak,P.069 Parit,female,overall,overall,29.8
2021-01-01,Perak,P.069 Parit,male,overall,overall,31.6
2022-01-01,Perak,P.069 Parit,both,citizen,overall,59.4
2022-01-01,Perak,P.069 Parit,both,noncitizen,overall,2.1
2022-01-01,Perak,P.069 Parit,both,overall,overall,61.4
2022-01-01,Perak,P.069 Parit,female,overall,overall,29.9
2022-01-01,Perak,P.069 Parit,male,overall,overall,31.5
2023-01-01,Perak,P.069 Parit,both,citizen,overall,59.7
2023-01-01,Perak,P.069 Parit,both,noncitizen,overall,2.5
2023-01-01,Perak,P.069 Parit,both,overall,overall,62.1
2023-01-01,Perak,P.069 Parit,female,overall,overall,30.1
2023-01-01,Perak,P.069 Parit,male,overall,overall,32.0
2024-01-01,Perak,P.069 Parit,both,citizen,overall,60.2
2024-01-01,Perak,P.069 Parit,both,noncitizen,overall,2.6
2024-01-01,Perak,P.069 Parit,both,overall,overall,62.8
2024-01-01,Perak,P.069 Parit,female,overall,overall,30.3
2024-01-01,Perak,P.069 Parit,male,overall,overall,32.5
2020-01-01,Perak,P.070 Kampar,both,overall,overall,104.6
2020-01-01,Perak,P.070 Kampar,both,overall,citizen,100.3
2020-01-01,Perak,P.070 Kampar,both,overall,noncitizen,4.2
2020-01-01,Perak,P.070 Kampar,female,overall,overall,50.8
2020-01-01,Perak,P.070 Kampar,male,overall,overall,53.7
2021-01-01,Perak,P.070 Kampar,both,citizen,overall,101.2
2021-01-01,Perak,P.070 Kampar,both,noncitizen,overall,4.1
2021-01-01,Perak,P.070 Kampar,both,overall,overall,105.4
2021-01-01,Perak,P.070 Kampar,female,overall,overall,51.3
2021-01-01,Perak,P.070 Kampar,male,overall,overall,54.2
2022-01-01,Perak,P.070 Kampar,both,citizen,overall,101.3
2022-01-01,Perak,P.070 Kampar,both,noncitizen,overall,4.1
2022-01-01,Perak,P.070 Kampar,both,overall,overall,105.3
2022-01-01,Perak,P.070 Kampar,female,overall,overall,51.4
2022-01-01,Perak,P.070 Kampar,male,overall,overall,53.9
2023-01-01,Perak,P.070 Kampar,both,citizen,overall,102.0
2023-01-01,Perak,P.070 Kampar,both,noncitizen,overall,4.4
2023-01-01,Perak,P.070 Kampar,both,overall,overall,106.4
2023-01-01,Perak,P.070 Kampar,female,overall,overall,51.8
2023-01-01,Perak,P.070 Kampar,male,overall,overall,54.7
2024-01-01,Perak,P.070 Kampar,both,citizen,overall,102.2
2024-01-01,Perak,P.070 Kampar,both,noncitizen,overall,5.4
2024-01-01,Perak,P.070 Kampar,both,overall,overall,107.5
2024-01-01,Perak,P.070 Kampar,female,overall,overall,52.2
2024-01-01,Perak,P.070 Kampar,male,overall,overall,55.6
2020-01-01,Perak,P.071 Gopeng,both,overall,overall,216.2
2020-01-01,Perak,P.071 Gopeng,both,overall,citizen,204.4
2020-01-01,Perak,P.071 Gopeng,both,overall,noncitizen,11.8
2020-01-01,Perak,P.071 Gopeng,female,overall,overall,105.4
2020-01-01,Perak,P.071 Gopeng,male,overall,overall,110.9
2021-01-01,Perak,P.071 Gopeng,both,citizen,overall,206.1
2021-01-01,Perak,P.071 Gopeng,both,noncitizen,overall,11.8
2021-01-01,Perak,P.071 Gopeng,both,overall,overall,217.9
2021-01-01,Perak,P.071 Gopeng,female,overall,overall,106.3
2021-01-01,Perak,P.071 Gopeng,male,overall,overall,111.5
2022-01-01,Perak,P.071 Gopeng,both,citizen,overall,206.7
2022-01-01,Perak,P.071 Gopeng,both,noncitizen,overall,11.1
2022-01-01,Perak,P.071 Gopeng,both,overall,overall,217.8
2022-01-01,Perak,P.071 Gopeng,female,overall,overall,106.7
2022-01-01,Perak,P.071 Gopeng,male,overall,overall,111.3
2023-01-01,Perak,P.071 Gopeng,both,citizen,overall,207.5
2023-01-01,Perak,P.071 Gopeng,both,noncitizen,overall,12.7
2023-01-01,Perak,P.071 Gopeng,both,overall,overall,220.2
2023-01-01,Perak,P.071 Gopeng,female,overall,overall,107.4
2023-01-01,Perak,P.071 Gopeng,male,overall,overall,112.9
2024-01-01,Perak,P.071 Gopeng,both,citizen,overall,208.2
2024-01-01,Perak,P.071 Gopeng,both,noncitizen,overall,14.5
2024-01-01,Perak,P.071 Gopeng,both,overall,overall,222.6
2024-01-01,Perak,P.071 Gopeng,female,overall,overall,108.0
2024-01-01,Perak,P.071 Gopeng,male,overall,overall,114.6
2020-01-01,Perak,P.072 Tapah,both,overall,overall,79.1
2020-01-01,Perak,P.072 Tapah,both,overall,citizen,76.0
2020-01-01,Perak,P.072 Tapah,both,overall,noncitizen,3.1
2020-01-01,Perak,P.072 Tapah,female,overall,overall,36.5
2020-01-01,Perak,P.072 Tapah,male,overall,overall,42.6
2021-01-01,Perak,P.072 Tapah,both,citizen,overall,76.6
2021-01-01,Perak,P.072 Tapah,both,noncitizen,overall,3.1
2021-01-01,Perak,P.072 Tapah,both,overall,overall,79.7
2021-01-01,Perak,P.072 Tapah,female,overall,overall,36.8
2021-01-01,Perak,P.072 Tapah,male,overall,overall,42.9
2022-01-01,Perak,P.072 Tapah,both,citizen,overall,76.8
2022-01-01,Perak,P.072 Tapah,both,noncitizen,overall,2.9
2022-01-01,Perak,P.072 Tapah,both,overall,overall,79.7
2022-01-01,Perak,P.072 Tapah,female,overall,overall,37.0
2022-01-01,Perak,P.072 Tapah,male,overall,overall,42.7
2023-01-01,Perak,P.072 Tapah,both,citizen,overall,77.1
2023-01-01,Perak,P.072 Tapah,both,noncitizen,overall,3.3
2023-01-01,Perak,P.072 Tapah,both,overall,overall,80.6
2023-01-01,Perak,P.072 Tapah,female,overall,overall,37.2
2023-01-01,Perak,P.072 Tapah,male,overall,overall,43.4
2024-01-01,Perak,P.072 Tapah,both,citizen,overall,77.7
2024-01-01,Perak,P.072 Tapah,both,noncitizen,overall,3.7
2024-01-01,Perak,P.072 Tapah,both,overall,overall,81.5
2024-01-01,Perak,P.072 Tapah,female,overall,overall,37.4
2024-01-01,Perak,P.072 Tapah,male,overall,overall,44.0
2020-01-01,Perak,P.073 Pasir Salak,both,overall,overall,80.5
2020-01-01,Perak,P.073 Pasir Salak,both,overall,citizen,75.2
2020-01-01,Perak,P.073 Pasir Salak,both,overall,noncitizen,5.3
2020-01-01,Perak,P.073 Pasir Salak,female,overall,overall,37.7
2020-01-01,Perak,P.073 Pasir Salak,male,overall,overall,42.8
2021-01-01,Perak,P.073 Pasir Salak,both,citizen,overall,75.9
2021-01-01,Perak,P.073 Pasir Salak,both,noncitizen,overall,5.3
2021-01-01,Perak,P.073 Pasir Salak,both,overall,overall,81.1
2021-01-01,Perak,P.073 Pasir Salak,female,overall,overall,38.1
2021-01-01,Perak,P.073 Pasir Salak,male,overall,overall,43.1
2022-01-01,Perak,P.073 Pasir Salak,both,citizen,overall,76.2
2022-01-01,Perak,P.073 Pasir Salak,both,noncitizen,overall,4.9
2022-01-01,Perak,P.073 Pasir Salak,both,overall,overall,81.1
2022-01-01,Perak,P.073 Pasir Salak,female,overall,overall,38.1
2022-01-01,Perak,P.073 Pasir Salak,male,overall,overall,43.0
2023-01-01,Perak,P.073 Pasir Salak,both,citizen,overall,76.5
2023-01-01,Perak,P.073 Pasir Salak,both,noncitizen,overall,5.5
2023-01-01,Perak,P.073 Pasir Salak,both,overall,overall,81.9
2023-01-01,Perak,P.073 Pasir Salak,female,overall,overall,38.4
2023-01-01,Perak,P.073 Pasir Salak,male,overall,overall,43.6
2024-01-01,Perak,P.073 Pasir Salak,both,citizen,overall,76.7
2024-01-01,Perak,P.073 Pasir Salak,both,noncitizen,overall,6.2
2024-01-01,Perak,P.073 Pasir Salak,both,overall,overall,82.9
2024-01-01,Perak,P.073 Pasir Salak,female,overall,overall,38.6
2024-01-01,Perak,P.073 Pasir Salak,male,overall,overall,44.2
2020-01-01,Perak,P.074 Lumut,both,overall,overall,124.3
2020-01-01,Perak,P.074 Lumut,both,overall,citizen,115.6
2020-01-01,Perak,P.074 Lumut,both,overall,noncitizen,8.7
2020-01-01,Perak,P.074 Lumut,female,overall,overall,56.6
2020-01-01,Perak,P.074 Lumut,male,overall,overall,67.8
2021-01-01,Perak,P.074 Lumut,both,citizen,overall,116.7
2021-01-01,Perak,P.074 Lumut,both,noncitizen,overall,8.6
2021-01-01,Perak,P.074 Lumut,both,overall,overall,125.3
2021-01-01,Perak,P.074 Lumut,female,overall,overall,57.1
2021-01-01,Perak,P.074 Lumut,male,overall,overall,68.2
2022-01-01,Perak,P.074 Lumut,both,citizen,overall,117.1
2022-01-01,Perak,P.074 Lumut,both,noncitizen,overall,8.1
2022-01-01,Perak,P.074 Lumut,both,overall,overall,125.3
2022-01-01,Perak,P.074 Lumut,female,overall,overall,57.2
2022-01-01,Perak,P.074 Lumut,male,overall,overall,67.9
2023-01-01,Perak,P.074 Lumut,both,citizen,overall,117.4
2023-01-01,Perak,P.074 Lumut,both,noncitizen,overall,9.2
2023-01-01,Perak,P.074 Lumut,both,overall,overall,126.6
2023-01-01,Perak,P.074 Lumut,female,overall,overall,57.6
2023-01-01,Perak,P.074 Lumut,male,overall,overall,69.0
2024-01-01,Perak,P.074 Lumut,both,citizen,overall,117.7
2024-01-01,Perak,P.074 Lumut,both,noncitizen,overall,10.3
2024-01-01,Perak,P.074 Lumut,both,overall,overall,128.0
2024-01-01,Perak,P.074 Lumut,female,overall,overall,58.0
2024-01-01,Perak,P.074 Lumut,male,overall,overall,70.0
2020-01-01,Perak,P.075 Bagan Datuk,both,overall,overall,76.5
2020-01-01,Perak,P.075 Bagan Datuk,both,overall,citizen,69.3
2020-01-01,Perak,P.075 Bagan Datuk,both,overall,noncitizen,7.2
2020-01-01,Perak,P.075 Bagan Datuk,female,overall,overall,35.1
2020-01-01,Perak,P.075 Bagan Datuk,male,overall,overall,41.4
2021-01-01,Perak,P.075 Bagan Datuk,both,citizen,overall,69.9
2021-01-01,Perak,P.075 Bagan Datuk,both,noncitizen,overall,7.2
2021-01-01,Perak,P.075 Bagan Datuk,both,overall,overall,77.1
2021-01-01,Perak,P.075 Bagan Datuk,female,overall,overall,35.4
2021-01-01,Perak,P.075 Bagan Datuk,male,overall,overall,41.6
2022-01-01,Perak,P.075 Bagan Datuk,both,citizen,overall,70.2
2022-01-01,Perak,P.075 Bagan Datuk,both,noncitizen,overall,6.8
2022-01-01,Perak,P.075 Bagan Datuk,both,overall,overall,77.1
2022-01-01,Perak,P.075 Bagan Datuk,female,overall,overall,35.6
2022-01-01,Perak,P.075 Bagan Datuk,male,overall,overall,41.5
2023-01-01,Perak,P.075 Bagan Datuk,both,citizen,overall,70.2
2023-01-01,Perak,P.075 Bagan Datuk,both,noncitizen,overall,7.7
2023-01-01,Perak,P.075 Bagan Datuk,both,overall,overall,77.9
2023-01-01,Perak,P.075 Bagan Datuk,female,overall,overall,35.7
2023-01-01,Perak,P.075 Bagan Datuk,male,overall,overall,42.2
2024-01-01,Perak,P.075 Bagan Datuk,both,citizen,overall,70.0
2024-01-01,Perak,P.075 Bagan Datuk,both,noncitizen,overall,8.9
2024-01-01,Perak,P.075 Bagan Datuk,both,overall,overall,78.7
2024-01-01,Perak,P.075 Bagan Datuk,female,overall,overall,36.0
2024-01-01,Perak,P.075 Bagan Datuk,male,overall,overall,42.7
2020-01-01,Perak,P.076 Teluk Intan,both,overall,overall,103.1
2020-01-01,Perak,P.076 Teluk Intan,both,overall,citizen,91.8
2020-01-01,Perak,P.076 Teluk Intan,both,overall,noncitizen,11.3
2020-01-01,Perak,P.076 Teluk Intan,female,overall,overall,47.2
2020-01-01,Perak,P.076 Teluk Intan,male,overall,overall,55.9
2021-01-01,Perak,P.076 Teluk Intan,both,citizen,overall,92.6
2021-01-01,Perak,P.076 Teluk Intan,both,noncitizen,overall,11.3
2021-01-01,Perak,P.076 Teluk Intan,both,overall,overall,103.9
2021-01-01,Perak,P.076 Teluk Intan,female,overall,overall,47.6
2021-01-01,Perak,P.076 Teluk Intan,male,overall,overall,56.3
2022-01-01,Perak,P.076 Teluk Intan,both,citizen,overall,93.1
2022-01-01,Perak,P.076 Teluk Intan,both,noncitizen,overall,10.4
2022-01-01,Perak,P.076 Teluk Intan,both,overall,overall,103.9
2022-01-01,Perak,P.076 Teluk Intan,female,overall,overall,47.8
2022-01-01,Perak,P.076 Teluk Intan,male,overall,overall,56.1
2023-01-01,Perak,P.076 Teluk Intan,both,citizen,overall,92.8
2023-01-01,Perak,P.076 Teluk Intan,both,noncitizen,overall,12.1
2023-01-01,Perak,P.076 Teluk Intan,both,overall,overall,105.0
2023-01-01,Perak,P.076 Teluk Intan,female,overall,overall,48.1
2023-01-01,Perak,P.076 Teluk Intan,male,overall,overall,56.9
2024-01-01,Perak,P.076 Teluk Intan,both,citizen,overall,92.8
2024-01-01,Perak,P.076 Teluk Intan,both,noncitizen,overall,13.3
2024-01-01,Perak,P.076 Teluk Intan,both,overall,overall,106.1
2024-01-01,Perak,P.076 Teluk Intan,female,overall,overall,48.4
2024-01-01,Perak,P.076 Teluk Intan,male,overall,overall,57.7
2020-01-01,Perak,P.077 Tanjong Malim,both,overall,overall,122.9
2020-01-01,Perak,P.077 Tanjong Malim,both,overall,citizen,117.7
2020-01-01,Perak,P.077 Tanjong Malim,both,overall,noncitizen,5.2
2020-01-01,Perak,P.077 Tanjong Malim,female,overall,overall,61.2
2020-01-01,Perak,P.077 Tanjong Malim,male,overall,overall,61.7
2021-01-01,Perak,P.077 Tanjong Malim,both,citizen,overall,118.7
2021-01-01,Perak,P.077 Tanjong Malim,both,noncitizen,overall,5.2
2021-01-01,Perak,P.077 Tanjong Malim,both,overall,overall,123.9
2021-01-01,Perak,P.077 Tanjong Malim,female,overall,overall,61.8
2021-01-01,Perak,P.077 Tanjong Malim,male,overall,overall,62.1
2022-01-01,Perak,P.077 Tanjong Malim,both,citizen,overall,118.9
2022-01-01,Perak,P.077 Tanjong Malim,both,noncitizen,overall,4.9
2022-01-01,Perak,P.077 Tanjong Malim,both,overall,overall,123.9
2022-01-01,Perak,P.077 Tanjong Malim,female,overall,overall,61.9
2022-01-01,Perak,P.077 Tanjong Malim,male,overall,overall,62.0
2023-01-01,Perak,P.077 Tanjong Malim,both,citizen,overall,119.4
2023-01-01,Perak,P.077 Tanjong Malim,both,noncitizen,overall,5.7
2023-01-01,Perak,P.077 Tanjong Malim,both,overall,overall,125.2
2023-01-01,Perak,P.077 Tanjong Malim,female,overall,overall,62.4
2023-01-01,Perak,P.077 Tanjong Malim,male,overall,overall,62.9
2024-01-01,Perak,P.077 Tanjong Malim,both,citizen,overall,120.5
2024-01-01,Perak,P.077 Tanjong Malim,both,noncitizen,overall,6.0
2024-01-01,Perak,P.077 Tanjong Malim,both,overall,overall,126.5
2024-01-01,Perak,P.077 Tanjong Malim,female,overall,overall,62.7
2024-01-01,Perak,P.077 Tanjong Malim,male,overall,overall,63.8
2020-01-01,Pahang,P.078 Cameron Highlands,both,overall,overall,68.0
2020-01-01,Pahang,P.078 Cameron Highlands,both,overall,citizen,62.1
2020-01-01,Pahang,P.078 Cameron Highlands,both,overall,noncitizen,5.9
2020-01-01,Pahang,P.078 Cameron Highlands,female,overall,overall,30.9
2020-01-01,Pahang,P.078 Cameron Highlands,male,overall,overall,37.1
2021-01-01,Pahang,P.078 Cameron Highlands,both,citizen,overall,62.8
2021-01-01,Pahang,P.078 Cameron Highlands,both,noncitizen,overall,5.6
2021-01-01,Pahang,P.078 Cameron Highlands,both,overall,overall,68.5
2021-01-01,Pahang,P.078 Cameron Highlands,female,overall,overall,31.2
2021-01-01,Pahang,P.078 Cameron Highlands,male,overall,overall,37.2
2022-01-01,Pahang,P.078 Cameron Highlands,both,citizen,overall,63.3
2022-01-01,Pahang,P.078 Cameron Highlands,both,noncitizen,overall,5.7
2022-01-01,Pahang,P.078 Cameron Highlands,both,overall,overall,69.0
2022-01-01,Pahang,P.078 Cameron Highlands,female,overall,overall,31.5
2022-01-01,Pahang,P.078 Cameron Highlands,male,overall,overall,37.5
2023-01-01,Pahang,P.078 Cameron Highlands,both,citizen,overall,63.4
2023-01-01,Pahang,P.078 Cameron Highlands,both,noncitizen,overall,6.9
2023-01-01,Pahang,P.078 Cameron Highlands,both,overall,overall,70.2
2023-01-01,Pahang,P.078 Cameron Highlands,female,overall,overall,31.9
2023-01-01,Pahang,P.078 Cameron Highlands,male,overall,overall,38.4
2024-01-01,Pahang,P.078 Cameron Highlands,both,citizen,overall,63.7
2024-01-01,Pahang,P.078 Cameron Highlands,both,noncitizen,overall,7.6
2024-01-01,Pahang,P.078 Cameron Highlands,both,overall,overall,71.3
2024-01-01,Pahang,P.078 Cameron Highlands,female,overall,overall,32.2
2024-01-01,Pahang,P.078 Cameron Highlands,male,overall,overall,39.1
2020-01-01,Pahang,P.079 Lipis,both,overall,overall,67.9
2020-01-01,Pahang,P.079 Lipis,both,overall,citizen,64.2
2020-01-01,Pahang,P.079 Lipis,both,overall,noncitizen,3.7
2020-01-01,Pahang,P.079 Lipis,female,overall,overall,31.4
2020-01-01,Pahang,P.079 Lipis,male,overall,overall,36.4
2021-01-01,Pahang,P.079 Lipis,both,citizen,overall,64.8
2021-01-01,Pahang,P.079 Lipis,both,noncitizen,overall,3.5
2021-01-01,Pahang,P.079 Lipis,both,overall,overall,68.3
2021-01-01,Pahang,P.079 Lipis,female,overall,overall,31.7
2021-01-01,Pahang,P.079 Lipis,male,overall,overall,36.5
2022-01-01,Pahang,P.079 Lipis,both,citizen,overall,65.4
2022-01-01,Pahang,P.079 Lipis,both,noncitizen,overall,3.4
2022-01-01,Pahang,P.079 Lipis,both,overall,overall,68.8
2022-01-01,Pahang,P.079 Lipis,female,overall,overall,32.0
2022-01-01,Pahang,P.079 Lipis,male,overall,overall,36.8
2023-01-01,Pahang,P.079 Lipis,both,citizen,overall,65.9
2023-01-01,Pahang,P.079 Lipis,both,noncitizen,overall,4.3
2023-01-01,Pahang,P.079 Lipis,both,overall,overall,70.0
2023-01-01,Pahang,P.079 Lipis,female,overall,overall,32.4
2023-01-01,Pahang,P.079 Lipis,male,overall,overall,37.6
2024-01-01,Pahang,P.079 Lipis,both,citizen,overall,66.3
2024-01-01,Pahang,P.079 Lipis,both,noncitizen,overall,4.7
2024-01-01,Pahang,P.079 Lipis,both,overall,overall,71.2
2024-01-01,Pahang,P.079 Lipis,female,overall,overall,32.7
2024-01-01,Pahang,P.079 Lipis,male,overall,overall,38.3
2020-01-01,Pahang,P.080 Raub,both,overall,overall,95.9
2020-01-01,Pahang,P.080 Raub,both,overall,citizen,90.6
2020-01-01,Pahang,P.080 Raub,both,overall,noncitizen,5.3
2020-01-01,Pahang,P.080 Raub,female,overall,overall,45.1
2020-01-01,Pahang,P.080 Raub,male,overall,overall,50.8
2021-01-01,Pahang,P.080 Raub,both,citizen,overall,91.5
2021-01-01,Pahang,P.080 Raub,both,noncitizen,overall,5.0
2021-01-01,Pahang,P.080 Raub,both,overall,overall,96.5
2021-01-01,Pahang,P.080 Raub,female,overall,overall,45.6
2021-01-01,Pahang,P.080 Raub,male,overall,overall,50.9
2022-01-01,Pahang,P.080 Raub,both,citizen,overall,92.3
2022-01-01,Pahang,P.080 Raub,both,noncitizen,overall,5.0
2022-01-01,Pahang,P.080 Raub,both,overall,overall,97.3
2022-01-01,Pahang,P.080 Raub,female,overall,overall,46.0
2022-01-01,Pahang,P.080 Raub,male,overall,overall,51.3
2023-01-01,Pahang,P.080 Raub,both,citizen,overall,93.0
2023-01-01,Pahang,P.080 Raub,both,noncitizen,overall,6.1
2023-01-01,Pahang,P.080 Raub,both,overall,overall,99.0
2023-01-01,Pahang,P.080 Raub,female,overall,overall,46.5
2023-01-01,Pahang,P.080 Raub,male,overall,overall,52.5
2024-01-01,Pahang,P.080 Raub,both,citizen,overall,93.5
2024-01-01,Pahang,P.080 Raub,both,noncitizen,overall,7.0
2024-01-01,Pahang,P.080 Raub,both,overall,overall,100.6
2024-01-01,Pahang,P.080 Raub,female,overall,overall,47.0
