state,date,sex,ethnicity,abs
W.P. Kuala Lumpur,2009-01-01,both,other_noncitizen,321.0
W.P. Kuala Lumpur,2009-01-01,female,other_noncitizen,167.0
W.P. Kuala Lumpur,2009-01-01,male,other_noncitizen,154.0
W.P. Kuala Lumpur,2009-01-01,both,overall,6470.0
W.P. Kuala Lumpur,2009-01-01,female,overall,2662.0
W.P. Kuala Lumpur,2009-01-01,male,overall,3808.0
W.P. Kuala Lumpur,2010-01-01,both,bumi_malay,1903.0
W.P. Kuala Lumpur,2010-01-01,female,bumi_malay,746.0
W.P. Kuala Lumpur,2010-01-01,male,bumi_malay,1157.0
W.P. Kuala Lumpur,2010-01-01,both,bumi_other,28.0
W.P. Kuala Lumpur,2010-01-01,female,bumi_other,6.0
W.P. Kuala Lumpur,2010-01-01,male,bumi_other,22.0
W.P. Kuala Lumpur,2010-01-01,both,chinese,3222.0
W.P. Kuala Lumpur,2010-01-01,female,chinese,1388.0
W.P. Kuala Lumpur,2010-01-01,male,chinese,1834.0
W.P. Kuala Lumpur,2010-01-01,both,indian,891.0
W.P. Kuala Lumpur,2010-01-01,female,indian,302.0
W.P. Kuala Lumpur,2010-01-01,male,indian,589.0
W.P. Kuala Lumpur,2010-01-01,both,other_citizen,62.0
W.P. Kuala Lumpur,2010-01-01,female,other_citizen,30.0
W.P. Kuala Lumpur,2010-01-01,male,other_citizen,32.0
W.P. Kuala Lumpur,2010-01-01,both,other_noncitizen,359.0
W.P. Kuala Lumpur,2010-01-01,female,other_noncitizen,167.0
W.P. Kuala Lumpur,2010-01-01,male,other_noncitizen,192.0
W.P. Kuala Lumpur,2010-01-01,both,overall,6465.0
W.P. Kuala Lumpur,2010-01-01,female,overall,2639.0
W.P. Kuala Lumpur,2010-01-01,male,overall,3826.0
W.P. Kuala Lumpur,2011-01-01,both,bumi_malay,2144.0
W.P. Kuala Lumpur,2011-01-01,female,bumi_malay,865.0
W.P. Kuala Lumpur,2011-01-01,male,bumi_malay,1279.0
W.P. Kuala Lumpur,2011-01-01,both,bumi_other,37.0
W.P. Kuala Lumpur,2011-01-01,female,bumi_other,10.0
W.P. Kuala Lumpur,2011-01-01,male,bumi_other,27.0
W.P. Kuala Lumpur,2011-01-01,both,chinese,3451.0
W.P. Kuala Lumpur,2011-01-01,female,chinese,1504.0
W.P. Kuala Lumpur,2011-01-01,male,chinese,1947.0
W.P. Kuala Lumpur,2011-01-01,both,indian,876.0
W.P. Kuala Lumpur,2011-01-01,female,indian,296.0
W.P. Kuala Lumpur,2011-01-01,male,indian,580.0
W.P. Kuala Lumpur,2011-01-01,both,other_citizen,67.0
W.P. Kuala Lumpur,2011-01-01,female,other_citizen,30.0
W.P. Kuala Lumpur,2011-01-01,male,other_citizen,37.0
W.P. Kuala Lumpur,2011-01-01,both,other_noncitizen,352.0
W.P. Kuala Lumpur,2011-01-01,female,other_noncitizen,170.0
W.P. Kuala Lumpur,2011-01-01,male,other_noncitizen,182.0
W.P. Kuala Lumpur,2011-01-01,both,overall,6927.0
W.P. Kuala Lumpur,2011-01-01,female,overall,2875.0
W.P. Kuala Lumpur,2011-01-01,male,overall,4052.0
W.P. Kuala Lumpur,2012-01-01,both,bumi_malay,2230.0
W.P. Kuala Lumpur,2012-01-01,female,bumi_malay,926.0
W.P. Kuala Lumpur,2012-01-01,male,bumi_malay,1304.0
W.P. Kuala Lumpur,2012-01-01,both,bumi_other,35.0
W.P. Kuala Lumpur,2012-01-01,female,bumi_other,11.0
W.P. Kuala Lumpur,2012-01-01,male,bumi_other,24.0
W.P. Kuala Lumpur,2012-01-01,both,chinese,3282.0
W.P. Kuala Lumpur,2012-01-01,female,chinese,1409.0
W.P. Kuala Lumpur,2012-01-01,male,chinese,1873.0
W.P. Kuala Lumpur,2012-01-01,both,indian,992.0
W.P. Kuala Lumpur,2012-01-01,female,indian,350.0
W.P. Kuala Lumpur,2012-01-01,male,indian,642.0
W.P. Kuala Lumpur,2012-01-01,both,other_citizen,79.0
W.P. Kuala Lumpur,2012-01-01,female,other_citizen,33.0
W.P. Kuala Lumpur,2012-01-01,male,other_citizen,46.0
W.P. Kuala Lumpur,2012-01-01,both,other_noncitizen,378.0
W.P. Kuala Lumpur,2012-01-01,female,other_noncitizen,175.0
W.P. Kuala Lumpur,2012-01-01,male,other_noncitizen,203.0
W.P. Kuala Lumpur,2012-01-01,both,overall,6996.0
W.P. Kuala Lumpur,2012-01-01,female,overall,2904.0
W.P. Kuala Lumpur,2012-01-01,male,overall,4092.0
W.P. Kuala Lumpur,2013-01-01,both,bumi_malay,2361.0
W.P. Kuala Lumpur,2013-01-01,female,bumi_malay,1021.0
W.P. Kuala Lumpur,2013-01-01,male,bumi_malay,1340.0
W.P. Kuala Lumpur,2013-01-01,both,bumi_other,54.0
W.P. Kuala Lumpur,2013-01-01,female,bumi_other,18.0
W.P. Kuala Lumpur,2013-01-01,male,bumi_other,36.0
W.P. Kuala Lumpur,2013-01-01,both,chinese,3412.0
W.P. Kuala Lumpur,2013-01-01,female,chinese,1485.0
W.P. Kuala Lumpur,2013-01-01,male,chinese,1927.0
W.P. Kuala Lumpur,2013-01-01,both,indian,985.0
W.P. Kuala Lumpur,2013-01-01,female,indian,376.0
W.P. Kuala Lumpur,2013-01-01,male,indian,609.0
W.P. Kuala Lumpur,2013-01-01,both,other_citizen,82.0
W.P. Kuala Lumpur,2013-01-01,female,other_citizen,29.0
W.P. Kuala Lumpur,2013-01-01,male,other_citizen,53.0
W.P. Kuala Lumpur,2013-01-01,both,other_noncitizen,289.0
W.P. Kuala Lumpur,2013-01-01,female,other_noncitizen,137.0
W.P. Kuala Lumpur,2013-01-01,male,other_noncitizen,152.0
W.P. Kuala Lumpur,2013-01-01,both,overall,7183.0
W.P. Kuala Lumpur,2013-01-01,female,overall,3066.0
W.P. Kuala Lumpur,2013-01-01,male,overall,4117.0
W.P. Kuala Lumpur,2014-01-01,both,bumi_malay,2518.0
W.P. Kuala Lumpur,2014-01-01,female,bumi_malay,1030.0
W.P. Kuala Lumpur,2014-01-01,male,bumi_malay,1488.0
W.P. Kuala Lumpur,2014-01-01,both,bumi_other,42.0
W.P. Kuala Lumpur,2014-01-01,female,bumi_other,12.0
W.P. Kuala Lumpur,2014-01-01,male,bumi_other,30.0
W.P. Kuala Lumpur,2014-01-01,both,chinese,3688.0
W.P. Kuala Lumpur,2014-01-01,female,chinese,1536.0
W.P. Kuala Lumpur,2014-01-01,male,chinese,2152.0
W.P. Kuala Lumpur,2014-01-01,both,indian,992.0
W.P. Kuala Lumpur,2014-01-01,female,indian,377.0
W.P. Kuala Lumpur,2014-01-01,male,indian,615.0
W.P. Kuala Lumpur,2014-01-01,both,other_citizen,82.0
W.P. Kuala Lumpur,2014-01-01,female,other_citizen,31.0
W.P. Kuala Lumpur,2014-01-01,male,other_citizen,51.0
W.P. Kuala Lumpur,2014-01-01,both,other_noncitizen,325.0
W.P. Kuala Lumpur,2014-01-01,female,other_noncitizen,153.0
W.P. Kuala Lumpur,2014-01-01,male,other_noncitizen,172.0
W.P. Kuala Lumpur,2014-01-01,both,overall,7647.0
W.P. Kuala Lumpur,2014-01-01,female,overall,3139.0
W.P. Kuala Lumpur,2014-01-01,male,overall,4508.0
W.P. Kuala Lumpur,2015-01-01,both,bumi_malay,2456.0
W.P. Kuala Lumpur,2015-01-01,female,bumi_malay,1043.0
W.P. Kuala Lumpur,2015-01-01,male,bumi_malay,1413.0
W.P. Kuala Lumpur,2015-01-01,both,bumi_other,38.0
W.P. Kuala Lumpur,2015-01-01,female,bumi_other,4.0
W.P. Kuala Lumpur,2015-01-01,male,bumi_other,34.0
W.P. Kuala Lumpur,2015-01-01,both,chinese,3704.0
W.P. Kuala Lumpur,2015-01-01,female,chinese,1600.0
W.P. Kuala Lumpur,2015-01-01,male,chinese,2104.0
W.P. Kuala Lumpur,2015-01-01,both,indian,1001.0
W.P. Kuala Lumpur,2015-01-01,female,indian,378.0
W.P. Kuala Lumpur,2015-01-01,male,indian,623.0
W.P. Kuala Lumpur,2015-01-01,both,other_citizen,82.0
W.P. Kuala Lumpur,2015-01-01,female,other_citizen,33.0
W.P. Kuala Lumpur,2015-01-01,male,other_citizen,49.0
W.P. Kuala Lumpur,2015-01-01,both,other_noncitizen,327.0
W.P. Kuala Lumpur,2015-01-01,female,other_noncitizen,155.0
W.P. Kuala Lumpur,2015-01-01,male,other_noncitizen,172.0
W.P. Kuala Lumpur,2015-01-01,both,overall,7608.0
W.P. Kuala Lumpur,2015-01-01,female,overall,3213.0
W.P. Kuala Lumpur,2015-01-01,male,overall,4395.0
W.P. Kuala Lumpur,2016-01-01,both,bumi_malay,2741.0
W.P. Kuala Lumpur,2016-01-01,female,bumi_malay,1120.0
W.P. Kuala Lumpur,2016-01-01,male,bumi_malay,1621.0
W.P. Kuala Lumpur,2016-01-01,both,bumi_other,45.0
W.P. Kuala Lumpur,2016-01-01,female,bumi_other,12.0
W.P. Kuala Lumpur,2016-01-01,male,bumi_other,33.0
W.P. Kuala Lumpur,2016-01-01,both,chinese,3855.0
W.P. Kuala Lumpur,2016-01-01,female,chinese,1635.0
W.P. Kuala Lumpur,2016-01-01,male,chinese,2220.0
W.P. Kuala Lumpur,2016-01-01,both,indian,1032.0
W.P. Kuala Lumpur,2016-01-01,female,indian,399.0
W.P. Kuala Lumpur,2016-01-01,male,indian,633.0
W.P. Kuala Lumpur,2016-01-01,both,other_citizen,92.0
W.P. Kuala Lumpur,2016-01-01,female,other_citizen,30.0
W.P. Kuala Lumpur,2016-01-01,male,other_citizen,62.0
W.P. Kuala Lumpur,2016-01-01,both,other_noncitizen,312.0
W.P. Kuala Lumpur,2016-01-01,female,other_noncitizen,148.0
W.P. Kuala Lumpur,2016-01-01,male,other_noncitizen,164.0
W.P. Kuala Lumpur,2016-01-01,both,overall,8077.0
W.P. Kuala Lumpur,2016-01-01,female,overall,3344.0
W.P. Kuala Lumpur,2016-01-01,male,overall,4733.0
W.P. Kuala Lumpur,2017-01-01,both,bumi_malay,2695.0
W.P. Kuala Lumpur,2017-01-01,female,bumi_malay,1117.0
W.P. Kuala Lumpur,2017-01-01,male,bumi_malay,1578.0
W.P. Kuala Lumpur,2017-01-01,both,bumi_other,42.0
W.P. Kuala Lumpur,2017-01-01,female,bumi_other,13.0
W.P. Kuala Lumpur,2017-01-01,male,bumi_other,29.0
W.P. Kuala Lumpur,2017-01-01,both,chinese,3922.0
W.P. Kuala Lumpur,2017-01-01,female,chinese,1698.0
W.P. Kuala Lumpur,2017-01-01,male,chinese,2224.0
W.P. Kuala Lumpur,2017-01-01,both,indian,1096.0
W.P. Kuala Lumpur,2017-01-01,female,indian,462.0
W.P. Kuala Lumpur,2017-01-01,male,indian,634.0
W.P. Kuala Lumpur,2017-01-01,both,other_citizen,95.0
W.P. Kuala Lumpur,2017-01-01,female,other_citizen,38.0
W.P. Kuala Lumpur,2017-01-01,male,other_citizen,57.0
W.P. Kuala Lumpur,2017-01-01,both,other_noncitizen,355.0
W.P. Kuala Lumpur,2017-01-01,female,other_noncitizen,153.0
W.P. Kuala Lumpur,2017-01-01,male,other_noncitizen,202.0
W.P. Kuala Lumpur,2017-01-01,both,overall,8205.0
W.P. Kuala Lumpur,2017-01-01,female,overall,3481.0
W.P. Kuala Lumpur,2017-01-01,male,overall,4724.0
W.P. Kuala Lumpur,2018-01-01,both,bumi_malay,2858.0
W.P. Kuala Lumpur,2018-01-01,female,bumi_malay,1200.0
W.P. Kuala Lumpur,2018-01-01,male,bumi_malay,1658.0
W.P. Kuala Lumpur,2018-01-01,both,bumi_other,45.0
W.P. Kuala Lumpur,2018-01-01,female,bumi_other,7.0
W.P. Kuala Lumpur,2018-01-01,male,bumi_other,38.0
W.P. Kuala Lumpur,2018-01-01,both,chinese,4009.0
W.P. Kuala Lumpur,2018-01-01,female,chinese,1701.0
W.P. Kuala Lumpur,2018-01-01,male,chinese,2308.0
W.P. Kuala Lumpur,2018-01-01,both,indian,1121.0
W.P. Kuala Lumpur,2018-01-01,female,indian,455.0
W.P. Kuala Lumpur,2018-01-01,male,indian,666.0
W.P. Kuala Lumpur,2018-01-01,both,other_citizen,98.0
W.P. Kuala Lumpur,2018-01-01,female,other_citizen,38.0
W.P. Kuala Lumpur,2018-01-01,male,other_citizen,60.0
W.P. Kuala Lumpur,2018-01-01,both,other_noncitizen,354.0
W.P. Kuala Lumpur,2018-01-01,female,other_noncitizen,155.0
W.P. Kuala Lumpur,2018-01-01,male,other_noncitizen,199.0
W.P. Kuala Lumpur,2018-01-01,both,overall,8485.0
W.P. Kuala Lumpur,2018-01-01,female,overall,3556.0
W.P. Kuala Lumpur,2018-01-01,male,overall,4929.0
W.P. Kuala Lumpur,2019-01-01,both,bumi_malay,3025.0
W.P. Kuala Lumpur,2019-01-01,female,bumi_malay,1238.0
W.P. Kuala Lumpur,2019-01-01,male,bumi_malay,1787.0
W.P. Kuala Lumpur,2019-01-01,both,bumi_other,47.0
W.P. Kuala Lumpur,2019-01-01,female,bumi_other,15.0
W.P. Kuala Lumpur,2019-01-01,male,bumi_other,32.0
W.P. Kuala Lumpur,2019-01-01,both,chinese,4209.0
W.P. Kuala Lumpur,2019-01-01,female,chinese,1770.0
W.P. Kuala Lumpur,2019-01-01,male,chinese,2439.0
W.P. Kuala Lumpur,2019-01-01,both,indian,1146.0
W.P. Kuala Lumpur,2019-01-01,female,indian,465.0
W.P. Kuala Lumpur,2019-01-01,male,indian,681.0
W.P. Kuala Lumpur,2019-01-01,both,other_citizen,82.0
W.P. Kuala Lumpur,2019-01-01,female,other_citizen,37.0
W.P. Kuala Lumpur,2019-01-01,male,other_citizen,45.0
W.P. Kuala Lumpur,2019-01-01,both,other_noncitizen,336.0
W.P. Kuala Lumpur,2019-01-01,female,other_noncitizen,137.0
W.P. Kuala Lumpur,2019-01-01,male,other_noncitizen,199.0
W.P. Kuala Lumpur,2019-01-01,both,overall,8845.0
W.P. Kuala Lumpur,2019-01-01,female,overall,3662.0
W.P. Kuala Lumpur,2019-01-01,male,overall,5183.0
W.P. Kuala Lumpur,2020-01-01,both,bumi_malay,2842.0
W.P. Kuala Lumpur,2020-01-01,female,bumi_malay,1158.0
W.P. Kuala Lumpur,2020-01-01,male,bumi_malay,1684.0
W.P. Kuala Lumpur,2020-01-01,both,bumi_other,44.0
W.P. Kuala Lumpur,2020-01-01,female,bumi_other,10.0
W.P. Kuala Lumpur,2020-01-01,male,bumi_other,34.0
W.P. Kuala Lumpur,2020-01-01,both,chinese,4055.0
W.P. Kuala Lumpur,2020-01-01,female,chinese,1817.0
W.P. Kuala Lumpur,2020-01-01,male,chinese,2238.0
W.P. Kuala Lumpur,2020-01-01,both,indian,1038.0
W.P. Kuala Lumpur,2020-01-01,female,indian,403.0
W.P. Kuala Lumpur,2020-01-01,male,indian,635.0
W.P. Kuala Lumpur,2020-01-01,both,other_citizen,94.0
W.P. Kuala Lumpur,2020-01-01,female,other_citizen,33.0
W.P. Kuala Lumpur,2020-01-01,male,other_citizen,61.0
W.P. Kuala Lumpur,2020-01-01,both,other_noncitizen,261.0
W.P. Kuala Lumpur,2020-01-01,female,other_noncitizen,101.0
W.P. Kuala Lumpur,2020-01-01,male,other_noncitizen,160.0
W.P. Kuala Lumpur,2020-01-01,both,overall,8334.0
W.P. Kuala Lumpur,2020-01-01,female,overall,3522.0
W.P. Kuala Lumpur,2020-01-01,male,overall,4812.0
W.P. Kuala Lumpur,2021-01-01,both,bumi_malay,4514.0
W.P. Kuala Lumpur,2021-01-01,female,bumi_malay,1966.0
W.P. Kuala Lumpur,2021-01-01,male,bumi_malay,2548.0
W.P. Kuala Lumpur,2021-01-01,both,bumi_other,93.0
W.P. Kuala Lumpur,2021-01-01,female,bumi_other,35.0
W.P. Kuala Lumpur,2021-01-01,male,bumi_other,58.0
W.P. Kuala Lumpur,2021-01-01,both,chinese,5792.0
W.P. Kuala Lumpur,2021-01-01,female,chinese,2407.0
W.P. Kuala Lumpur,2021-01-01,male,chinese,3385.0
W.P. Kuala Lumpur,2021-01-01,both,indian,1663.0
W.P. Kuala Lumpur,2021-01-01,female,indian,711.0
W.P. Kuala Lumpur,2021-01-01,male,indian,952.0
W.P. Kuala Lumpur,2021-01-01,both,other_citizen,188.0
W.P. Kuala Lumpur,2021-01-01,female,other_citizen,59.0
W.P. Kuala Lumpur,2021-01-01,male,other_citizen,129.0
W.P. Kuala Lumpur,2021-01-01,both,other_noncitizen,1084.0
W.P. Kuala Lumpur,2021-01-01,female,other_noncitizen,467.0
W.P. Kuala Lumpur,2021-01-01,male,other_noncitizen,617.0
W.P. Kuala Lumpur,2021-01-01,both,overall,13334.0
W.P. Kuala Lumpur,2021-01-01,female,overall,5645.0
W.P. Kuala Lumpur,2021-01-01,male,overall,7689.0
W.P. Kuala Lumpur,2022-01-01,both,bumi_malay,3304.0
W.P. Kuala Lumpur,2022-01-01,female,bumi_malay,1419.0
W.P. Kuala Lumpur,2022-01-01,male,bumi_malay,1885.0
W.P. Kuala Lumpur,2022-01-01,both,bumi_other,50.0
W.P. Kuala Lumpur,2022-01-01,female,bumi_other,11.0
W.P. Kuala Lumpur,2022-01-01,male,bumi_other,39.0
W.P. Kuala Lumpur,2022-01-01,both,chinese,4759.0
W.P. Kuala Lumpur,2022-01-01,female,chinese,2082.0
W.P. Kuala Lumpur,2022-01-01,male,chinese,2677.0
W.P. Kuala Lumpur,2022-01-01,both,indian,1370.0
W.P. Kuala Lumpur,2022-01-01,female,indian,542.0
W.P. Kuala Lumpur,2022-01-01,male,indian,828.0
W.P. Kuala Lumpur,2022-01-01,both,other_citizen,109.0
W.P. Kuala Lumpur,2022-01-01,female,other_citizen,44.0
W.P. Kuala Lumpur,2022-01-01,male,other_citizen,65.0
W.P. Kuala Lumpur,2022-01-01,both,other_noncitizen,370.0
W.P. Kuala Lumpur,2022-01-01,female,other_noncitizen,158.0
W.P. Kuala Lumpur,2022-01-01,male,other_noncitizen,212.0
W.P. Kuala Lumpur,2022-01-01,both,overall,9962.0
W.P. Kuala Lumpur,2022-01-01,female,overall,4256.0
W.P. Kuala Lumpur,2022-01-01,male,overall,5706.0
W.P. Kuala Lumpur,2023-01-01,both,bumi_malay,3225.0
W.P. Kuala Lumpur,2023-01-01,female,bumi_malay,1384.0
W.P. Kuala Lumpur,2023-01-01,male,bumi_malay,1841.0
W.P. Kuala Lumpur,2023-01-01,both,bumi_other,62.0
W.P. Kuala Lumpur,2023-01-01,female,bumi_other,25.0
W.P. Kuala Lumpur,2023-01-01,male,bumi_other,37.0
W.P. Kuala Lumpur,2023-01-01,both,chinese,4483.0
W.P. Kuala Lumpur,2023-01-01,female,chinese,1966.0
W.P. Kuala Lumpur,2023-01-01,male,chinese,2517.0
W.P. Kuala Lumpur,2023-01-01,both,indian,1355.0
W.P. Kuala Lumpur,2023-01-01,female,indian,552.0
W.P. Kuala Lumpur,2023-01-01,male,indian,803.0
W.P. Kuala Lumpur,2023-01-01,both,other_citizen,
W.P. Kuala Lumpur,2023-01-01,female,other_citizen,
W.P. Kuala Lumpur,2023-01-01,male,other_citizen,
W.P. Kuala Lumpur,2023-01-01,both,other_noncitizen,
W.P. Kuala Lumpur,2023-01-01,female,other_noncitizen,
W.P. Kuala Lumpur,2023-01-01,male,other_noncitizen,
W.P. Kuala Lumpur,2023-01-01,both,overall,9646.0
W.P. Kuala Lumpur,2023-01-01,female,overall,4115.0
W.P. Kuala Lumpur,2023-01-01,male,overall,5531.0
W.P. Kuala Lumpur,2024-01-01,both,bumi_malay,3311.0
W.P. Kuala Lumpur,2024-01-01,female,bumi_malay,1413.0
W.P. Kuala Lumpur,2024-01-01,male,bumi_malay,1898.0
W.P. Kuala Lumpur,2024-01-01,both,bumi_other,71.0
W.P. Kuala Lumpur,2024-01-01,female,bumi_other,23.0
W.P. Kuala Lumpur,2024-01-01,male,bumi_other,48.0
W.P. Kuala Lumpur,2024-01-01,both,chinese,4603.0
W.P. Kuala Lumpur,2024-01-01,female,chinese,2000.0
W.P. Kuala Lumpur,2024-01-01,male,chinese,2603.0
W.P. Kuala Lumpur,2024-01-01,both,indian,1248.0
W.P. Kuala Lumpur,2024-01-01,female,indian,546.0
W.P. Kuala Lumpur,2024-01-01,male,indian,702.0
W.P. Kuala Lumpur,2024-01-01,both,other_citizen,
W.P. Kuala Lumpur,2024-01-01,female,other_citizen,
W.P. Kuala Lumpur,2024-01-01,male,other_citizen,
W.P. Kuala Lumpur,2024-01-01,both,other_noncitizen,
W.P. Kuala Lumpur,2024-01-01,female,other_noncitizen,
W.P. Kuala Lumpur,2024-01-01,male,other_noncitizen,
W.P. Kuala Lumpur,2024-01-01,both,overall,9704.0
W.P. Kuala Lumpur,2024-01-01,female,overall,4154.0
W.P. Kuala Lumpur,2024-01-01,male,overall,5550.0
W.P. Labuan,2000-01-01,both,bumi_malay,70.0
W.P. Labuan,2000-01-01,female,bumi_malay,28.0
W.P. Labuan,2000-01-01,male,bumi_malay,42.0
W.P. Labuan,2000-01-01,both,bumi_other,41.0
W.P. Labuan,2000-01-01,female,bumi_other,19.0
W.P. Labuan,2000-01-01,male,bumi_other,22.0
W.P. Labuan,2000-01-01,both,chinese,44.0
W.P. Labuan,2000-01-01,female,chinese,19.0
W.P. Labuan,2000-01-01,male,chinese,25.0
W.P. Labuan,2000-01-01,both,indian,0.0
W.P. Labuan,2000-01-01,female,indian,0.0
W.P. Labuan,2000-01-01,male,indian,0.0
W.P. Labuan,2000-01-01,both,other_citizen,5.0
W.P. Labuan,2000-01-01,female,other_citizen,3.0
W.P. Labuan,2000-01-01,male,other_citizen,2.0
W.P. Labuan,2000-01-01,both,other_noncitizen,7.0
W.P. Labuan,2000-01-01,female,other_noncitizen,4.0
W.P. Labuan,2000-01-01,male,other_noncitizen,3.0
W.P. Labuan,2000-01-01,both,overall,167.0
W.P. Labuan,2000-01-01,female,overall,73.0
W.P. Labuan,2000-01-01,male,overall,94.0
W.P. Labuan,2001-01-01,both,bumi_malay,66.0
W.P. Labuan,2001-01-01,female,bumi_malay,25.0
W.P. Labuan,2001-01-01,male,bumi_malay,41.0
W.P. Labuan,2001-01-01,both,bumi_other,52.0
W.P. Labuan,2001-01-01,female,bumi_other,18.0
W.P. Labuan,2001-01-01,male,bumi_other,34.0
W.P. Labuan,2001-01-01,both,chinese,32.0
W.P. Labuan,2001-01-01,female,chinese,13.0
W.P. Labuan,2001-01-01,male,chinese,19.0
W.P. Labuan,2001-01-01,both,indian,2.0
W.P. Labuan,2001-01-01,female,indian,0.0
W.P. Labuan,2001-01-01,male,indian,2.0
W.P. Labuan,2001-01-01,both,other_citizen,4.0
W.P. Labuan,2001-01-01,female,other_citizen,1.0
W.P. Labuan,2001-01-01,male,other_citizen,3.0
W.P. Labuan,2001-01-01,both,other_noncitizen,3.0
W.P. Labuan,2001-01-01,female,other_noncitizen,1.0
W.P. Labuan,2001-01-01,male,other_noncitizen,2.0
W.P. Labuan,2001-01-01,both,overall,159.0
W.P. Labuan,2001-01-01,female,overall,58.0
W.P. Labuan,2001-01-01,male,overall,101.0
W.P. Labuan,2002-01-01,both,bumi_malay,85.0
W.P. Labuan,2002-01-01,female,bumi_malay,25.0
W.P. Labuan,2002-01-01,male,bumi_malay,60.0
W.P. Labuan,2002-01-01,both,bumi_other,48.0
W.P. Labuan,2002-01-01,female,bumi_other,17.0
W.P. Labuan,2002-01-01,male,bumi_other,31.0
W.P. Labuan,2002-01-01,both,chinese,52.0
W.P. Labuan,2002-01-01,female,chinese,24.0
W.P. Labuan,2002-01-01,male,chinese,28.0
W.P. Labuan,2002-01-01,both,indian,4.0
W.P. Labuan,2002-01-01,female,indian,0.0
W.P. Labuan,2002-01-01,male,indian,4.0
W.P. Labuan,2002-01-01,both,other_citizen,2.0
W.P. Labuan,2002-01-01,female,other_citizen,1.0
W.P. Labuan,2002-01-01,male,other_citizen,1.0
W.P. Labuan,2002-01-01,both,other_noncitizen,9.0
W.P. Labuan,2002-01-01,female,other_noncitizen,3.0
W.P. Labuan,2002-01-01,male,other_noncitizen,6.0
W.P. Labuan,2002-01-01,both,overall,200.0
W.P. Labuan,2002-01-01,female,overall,70.0
W.P. Labuan,2002-01-01,male,overall,130.0
W.P. Labuan,2003-01-01,both,bumi_malay,87.0
W.P. Labuan,2003-01-01,female,bumi_malay,37.0
W.P. Labuan,2003-01-01,male,bumi_malay,50.0
W.P. Labuan,2003-01-01,both,bumi_other,64.0
W.P. Labuan,2003-01-01,female,bumi_other,25.0
W.P. Labuan,2003-01-01,male,bumi_other,39.0
W.P. Labuan,2003-01-01,both,chinese,57.0
W.P. Labuan,2003-01-01,female,chinese,21.0
W.P. Labuan,2003-01-01,male,chinese,36.0
W.P. Labuan,2003-01-01,both,indian,2.0
W.P. Labuan,2003-01-01,female,indian,0.0
W.P. Labuan,2003-01-01,male,indian,2.0
W.P. Labuan,2003-01-01,both,other_citizen,3.0
W.P. Labuan,2003-01-01,female,other_citizen,1.0
W.P. Labuan,2003-01-01,male,other_citizen,2.0
W.P. Labuan,2003-01-01,both,other_noncitizen,7.0
W.P. Labuan,2003-01-01,female,other_noncitizen,2.0
W.P. Labuan,2003-01-01,male,other_noncitizen,5.0
W.P. Labuan,2003-01-01,both,overall,220.0
W.P. Labuan,2003-01-01,female,overall,86.0
W.P. Labuan,2003-01-01,male,overall,134.0
W.P. Labuan,2004-01-01,both,bumi_malay,103.0
W.P. Labuan,2004-01-01,female,bumi_malay,47.0
W.P. Labuan,2004-01-01,male,bumi_malay,56.0
W.P. Labuan,2004-01-01,both,bumi_other,50.0
W.P. Labuan,2004-01-01,female,bumi_other,22.0
W.P. Labuan,2004-01-01,male,bumi_other,28.0
W.P. Labuan,2004-01-01,both,chinese,48.0
W.P. Labuan,2004-01-01,female,chinese,15.0
W.P. Labuan,2004-01-01,male,chinese,33.0
W.P. Labuan,2004-01-01,both,indian,2.0
W.P. Labuan,2004-01-01,female,indian,0.0
W.P. Labuan,2004-01-01,male,indian,2.0
W.P. Labuan,2004-01-01,both,other_citizen,7.0
W.P. Labuan,2004-01-01,female,other_citizen,0.0
W.P. Labuan,2004-01-01,male,other_citizen,7.0
W.P. Labuan,2004-01-01,both,other_noncitizen,2.0
W.P. Labuan,2004-01-01,female,other_noncitizen,0.0
W.P. Labuan,2004-01-01,male,other_noncitizen,2.0
W.P. Labuan,2004-01-01,both,overall,212.0
W.P. Labuan,2004-01-01,female,overall,84.0
W.P. Labuan,2004-01-01,male,overall,128.0
W.P. Labuan,2005-01-01,both,bumi_malay,90.0
W.P. Labuan,2005-01-01,female,bumi_malay,36.0
W.P. Labuan,2005-01-01,male,bumi_malay,54.0
W.P. Labuan,2005-01-01,both,bumi_other,58.0
W.P. Labuan,2005-01-01,female,bumi_other,20.0
W.P. Labuan,2005-01-01,male,bumi_other,38.0
W.P. Labuan,2005-01-01,both,chinese,41.0
W.P. Labuan,2005-01-01,female,chinese,18.0
W.P. Labuan,2005-01-01,male,chinese,23.0
W.P. Labuan,2005-01-01,both,indian,7.0
W.P. Labuan,2005-01-01,female,indian,5.0
W.P. Labuan,2005-01-01,male,indian,2.0
W.P. Labuan,2005-01-01,both,other_citizen,8.0
W.P. Labuan,2005-01-01,female,other_citizen,2.0
W.P. Labuan,2005-01-01,male,other_citizen,6.0
W.P. Labuan,2005-01-01,both,other_noncitizen,5.0
W.P. Labuan,2005-01-01,female,other_noncitizen,0.0
W.P. Labuan,2005-01-01,male,other_noncitizen,5.0
W.P. Labuan,2005-01-01,both,overall,209.0
W.P. Labuan,2005-01-01,female,overall,81.0
W.P. Labuan,2005-01-01,male,overall,128.0
W.P. Labuan,2006-01-01,both,bumi_malay,103.0
W.P. Labuan,2006-01-01,female,bumi_malay,45.0
